date,category,flag,scope,message,driver_number,lap_number
2023-06-30,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-06-30,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 2,,
2023-06-30,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 3,,
2023-06-30,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 3,,
2023-06-30,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 2,,
2023-06-30,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 3,,
2023-06-30,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,,
2023-06-30,Flag,RED,Track,RED FLAG,,
2023-06-30,Flag,CLEAR,Track,TRACK CLEAR,,
2023-06-30,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-06-30,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2023-06-30,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-06-30,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2023-06-30,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,
2023-06-30,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
